,accelerate,brakes,speed,Cluster
81445,0.0,1.0,0.0,0
81446,0.0,1.0,1.0,0
50835,1.0,2.0,0.0,0
50834,1.0,1.0,1.0,0
50833,0.0,2.0,0.0,0
50832,1.0,1.0,0.0,0
50838,1.0,0.0,1.0,0
81447,1.0,1.0,1.0,0
50829,1.0,0.0,0.0,0
81448,0.0,0.0,1.0,0
50827,1.0,1.0,1.0,0
50826,0.0,0.0,0.0,0
81449,0.0,1.0,0.0,0
50824,0.0,1.0,0.0,0
50830,0.0,1.0,1.0,0
81450,0.0,0.0,0.0,0
81442,0.0,1.0,0.0,0
50841,0.0,2.0,0.0,0
50855,1.0,2.0,1.0,0
50854,0.0,1.0,1.0,0
81436,1.0,0.0,0.0,0
50852,0.0,2.0,3.0,0
50851,1.0,2.0,0.0,0
50850,0.0,1.0,0.0,0
50840,0.0,1.0,0.0,0
81437,0.0,2.0,1.0,0
50847,1.0,2.0,1.0,0
50846,0.0,1.0,2.0,0
50845,0.0,1.0,1.0,0
81439,1.0,2.0,0.0,0
81440,0.0,1.0,0.0,0
50842,0.0,1.0,1.0,0
81438,0.0,1.0,0.0,0
81501,0.0,2.0,1.0,0
81451,1.0,1.0,0.0,0
50820,1.0,2.0,1.0,0
50801,0.0,2.0,0.0,0
50800,0.0,1.0,1.0,0
81462,0.0,1.0,1.0,0
50798,0.0,1.0,1.0,0
81463,0.0,2.0,1.0,0
50796,1.0,1.0,0.0,0
50802,1.0,1.0,0.0,0
50795,0.0,2.0,0.0,0
50793,0.0,1.0,2.0,0
50792,0.0,1.0,0.0,0
50791,0.0,2.0,1.0,0
50790,0.0,2.0,1.0,0
50789,1.0,1.0,1.0,0
50788,0.0,2.0,1.0,0
50794,1.0,0.0,1.0,0
50821,0.0,1.0,0.0,0
50803,0.0,1.0,0.0,0
50805,0.0,1.0,0.0,0
81452,0.0,1.0,1.0,0
81453,0.0,0.0,1.0,0
50817,0.0,1.0,0.0,0
81454,0.0,2.0,1.0,0
50815,1.0,0.0,0.0,0
50814,0.0,1.0,1.0,0
81460,2.0,0.0,0.0,0
50813,0.0,0.0,1.0,0
50811,0.0,2.0,1.0,0
50810,0.0,2.0,2.0,0
50809,0.0,1.0,1.0,0
81457,1.0,2.0,1.0,0
50807,1.0,0.0,1.0,0
81459,1.0,1.0,0.0,0
81456,1.0,2.0,1.0,0
81572,2.0,1.0,0.0,0
50715,1.0,2.0,1.0,0
50713,2.0,1.0,1.0,0
50610,1.0,0.0,0.0,0
50611,1.0,1.0,0.0,0
50612,0.0,0.0,1.0,0
50613,0.0,0.0,0.0,0
81552,1.0,1.0,1.0,0
81551,1.0,1.0,1.0,0
81548,0.0,0.0,1.0,0
81547,1.0,0.0,2.0,0
50618,0.0,0.0,1.0,0
50619,1.0,1.0,0.0,0
50620,1.0,0.0,0.0,0
50621,1.0,0.0,0.0,0
50622,1.0,1.0,0.0,0
50623,1.0,2.0,1.0,0
50624,0.0,1.0,0.0,0
81546,0.0,1.0,1.0,0
50626,0.0,0.0,2.0,0
50640,1.0,1.0,0.0,0
50639,1.0,2.0,0.0,0
50638,2.0,2.0,1.0,0
81537,1.0,2.0,0.0,0
50636,1.0,1.0,0.0,0
81539,1.0,2.0,1.0,0
81554,1.0,1.0,1.0,0
81541,0.0,2.0,1.0,0
50632,0.0,1.0,1.0,0
81542,0.0,0.0,0.0,0
50630,1.0,1.0,0.0,0
50629,0.0,2.0,1.0,0
81545,1.0,1.0,0.0,0
50627,0.0,0.0,2.0,0
50633,0.0,1.0,1.0,0
81555,0.0,1.0,0.0,0
50607,1.0,1.0,1.0,0
81556,0.0,1.0,1.0,0
50587,1.0,1.0,1.0,0
50586,0.0,1.0,3.0,0
50585,0.0,1.0,0.0,0
81565,0.0,1.0,0.0,0
81567,1.0,2.0,1.0,0
50582,0.0,1.0,1.0,0
50588,1.0,0.0,1.0,0
81568,0.0,2.0,1.0,0
50579,0.0,0.0,1.0,0
50578,2.0,0.0,1.0,0
81571,0.0,1.0,1.0,0
50576,0.0,1.0,1.0,0
50575,1.0,2.0,0.0,0
50574,0.0,2.0,0.0,0
81569,0.0,1.0,1.0,0
50641,0.0,0.0,2.0,0
81564,0.0,1.0,0.0,0
50591,1.0,1.0,1.0,0
81557,0.0,1.0,1.0,0
50604,1.0,1.0,1.0,0
50603,1.0,0.0,1.0,0
50602,1.0,1.0,0.0,0
81560,0.0,0.0,2.0,0
50600,1.0,1.0,2.0,0
81563,1.0,2.0,0.0,0
50599,1.0,2.0,1.0,0
50597,0.0,0.0,0.0,0
50596,1.0,2.0,1.0,0
50595,1.0,2.0,0.0,0
50594,1.0,2.0,1.0,0
50593,1.0,2.0,3.0,0
50592,1.0,1.0,1.0,0
81562,1.0,2.0,1.0,0
50642,0.0,1.0,1.0,0
81536,1.0,0.0,1.0,0
50644,0.0,2.0,1.0,0
81510,0.0,2.0,0.0,0
81511,0.0,1.0,0.0,0
50692,1.0,2.0,1.0,0
50691,0.0,2.0,0.0,0
81512,0.0,2.0,1.0,0
50689,0.0,2.0,0.0,0
50695,1.0,1.0,0.0,0
81513,0.0,1.0,1.0,0
50686,0.0,1.0,1.0,0
50685,0.0,1.0,0.0,0
50684,0.0,1.0,0.0,0
81516,0.0,1.0,0.0,0
50682,0.0,2.0,1.0,0
50681,0.0,0.0,0.0,0
81515,0.0,1.0,1.0,0
50680,0.0,0.0,0.0,0
50696,0.0,1.0,0.0,0
50698,1.0,1.0,1.0,0
81502,3.0,1.0,1.0,0
81503,0.0,2.0,2.0,0
50710,1.0,1.0,0.0,0
50709,0.0,1.0,0.0,0
81504,0.0,2.0,1.0,0
50707,1.0,1.0,0.0,0
50697,0.0,1.0,0.0,0
81505,1.0,1.0,0.0,0
50704,0.0,1.0,1.0,0
81506,0.0,1.0,2.0,0
50702,0.0,1.0,1.0,0
81509,0.0,1.0,0.0,0
50700,0.0,0.0,1.0,0
50699,1.0,1.0,1.0,0
50705,1.0,1.0,0.0,0
50714,1.0,1.0,1.0,0
50679,0.0,2.0,1.0,0
81520,0.0,1.0,0.0,0
50658,1.0,2.0,2.0,0
50657,1.0,1.0,1.0,0
50656,0.0,1.0,1.0,0
50655,0.0,2.0,1.0,0
50654,0.0,1.0,1.0,0
50653,0.0,1.0,0.0,0
50659,0.0,1.0,0.0,0
50652,0.0,2.0,0.0,0
81529,0.0,2.0,0.0,0
81531,1.0,1.0,0.0,0
81532,0.0,1.0,2.0,0
81533,1.0,1.0,0.0,0
50646,1.0,1.0,0.0,0
81534,1.0,1.0,0.0,0
50651,1.0,2.0,1.0,0
81518,1.0,2.0,1.0,0
81528,0.0,2.0,2.0,0
81525,1.0,1.0,1.0,0
50676,0.0,1.0,0.0,0
50675,0.0,1.0,0.0,0
50674,2.0,1.0,0.0,0
50673,1.0,2.0,1.0,0
50672,1.0,1.0,1.0,0
50671,1.0,2.0,0.0,0
50661,1.0,2.0,0.0,0
50670,0.0,0.0,0.0,0
50668,0.0,2.0,1.0,0
50667,1.0,0.0,0.0,0
50666,1.0,2.0,0.0,0
50665,1.0,2.0,1.0,0
50664,1.0,0.0,1.0,0
81522,0.0,2.0,1.0,0
81521,1.0,0.0,1.0,0
52571,1.0,2.0,1.0,0
51428,1.0,2.0,1.0,0
51430,0.0,1.0,1.0,0
52182,0.0,1.0,1.0,0
52183,1.0,0.0,0.0,0
80953,0.0,2.0,0.0,0
52185,0.0,1.0,0.0,0
52186,1.0,0.0,1.0,0
80952,0.0,1.0,1.0,0
52188,1.0,2.0,2.0,0
52189,1.0,0.0,1.0,0
80950,0.0,0.0,1.0,0
80948,0.0,0.0,0.0,0
52192,0.0,1.0,1.0,0
80947,0.0,0.0,1.0,0
52194,0.0,2.0,1.0,0
52195,0.0,2.0,1.0,0
52196,1.0,2.0,1.0,0
52197,0.0,0.0,0.0,0
80946,0.0,0.0,0.0,0
80933,0.0,2.0,2.0,0
80936,1.0,2.0,1.0,0
52210,1.0,1.0,0.0,0
80938,1.0,1.0,0.0,0
80939,0.0,1.0,1.0,0
52207,0.0,2.0,1.0,0
80954,0.0,0.0,1.0,0
52206,1.0,1.0,0.0,0
52204,1.0,1.0,0.0,0
80941,1.0,0.0,1.0,0
80942,1.0,0.0,0.0,0
80944,1.0,2.0,0.0,0
52200,1.0,0.0,1.0,0
52199,1.0,1.0,1.0,0
80940,1.0,1.0,1.0,0
52180,0.0,1.0,2.0,0
52179,0.0,1.0,1.0,0
52178,0.0,1.0,1.0,0
52159,0.0,1.0,2.0,0
80962,1.0,1.0,1.0,0
52157,1.0,2.0,0.0,0
52156,0.0,0.0,1.0,0
80963,0.0,1.0,0.0,0
52154,1.0,2.0,1.0,0
52160,1.0,2.0,2.0,0
80964,0.0,1.0,0.0,0
52151,1.0,1.0,1.0,0
52150,0.0,1.0,1.0,0
52149,1.0,2.0,0.0,0
52148,0.0,1.0,0.0,0
52147,0.0,0.0,0.0,0
52146,1.0,0.0,1.0,0
52152,1.0,1.0,1.0,0
80931,0.0,2.0,0.0,0
52161,0.0,2.0,0.0,0
52163,1.0,0.0,0.0,0
52177,0.0,1.0,1.0,0
52176,0.0,1.0,1.0,0
52175,0.0,2.0,1.0,0
52174,1.0,2.0,0.0,0
52173,0.0,2.0,1.0,0
52172,1.0,1.0,0.0,0
52162,0.0,1.0,1.0,0
52171,0.0,0.0,1.0,0
80958,1.0,2.0,0.0,0
52168,0.0,0.0,0.0,0
80959,1.0,0.0,0.0,0
52166,0.0,0.0,1.0,0
80961,1.0,1.0,1.0,0
52164,0.0,2.0,2.0,0
52170,1.0,1.0,1.0,0
80966,0.0,0.0,1.0,0
52214,0.0,1.0,0.0,0
52216,1.0,2.0,1.0,0
52253,1.0,1.0,1.0,0
52254,1.0,2.0,1.0,0
80913,1.0,2.0,1.0,0
80912,0.0,2.0,1.0,0
52257,1.0,1.0,1.0,0
80911,1.0,2.0,1.0,0
80910,1.0,2.0,1.0,0
52260,1.0,0.0,1.0,0
52261,0.0,0.0,1.0,0
52262,0.0,0.0,2.0,0
52263,0.0,1.0,0.0,0
52264,0.0,2.0,1.0,0
52265,0.0,2.0,0.0,0
52266,1.0,0.0,1.0,0
52267,0.0,0.0,0.0,0
52268,1.0,0.0,0.0,0
52269,1.0,1.0,1.0,0
52283,2.0,2.0,0.0,0
52282,0.0,1.0,1.0,0
52281,0.0,1.0,0.0,0
52280,0.0,0.0,1.0,0
52279,0.0,0.0,0.0,0
52278,1.0,2.0,1.0,0
52252,0.0,2.0,0.0,0
52277,0.0,2.0,1.0,0
52275,0.0,1.0,0.0,0
80909,1.0,2.0,1.0,0
52273,0.0,1.0,1.0,0
52272,1.0,1.0,0.0,0
52271,0.0,1.0,1.0,0
52270,0.0,1.0,0.0,0
80908,0.0,0.0,1.0,0
80914,0.0,1.0,1.0,0
52250,0.0,1.0,1.0,0
52249,0.0,1.0,1.0,0
80924,1.0,0.0,2.0,0
52229,0.0,1.0,1.0,0
52228,1.0,1.0,1.0,0
52227,1.0,1.0,0.0,0
52226,1.0,1.0,2.0,0
52225,2.0,2.0,1.0,0
52231,0.0,1.0,0.0,0
80925,0.0,2.0,1.0,0
52222,0.0,2.0,1.0,0
52221,1.0,2.0,1.0,0
80927,1.0,1.0,0.0,0
52219,1.0,2.0,1.0,0
80930,1.0,2.0,0.0,0
52217,1.0,0.0,1.0,0
52223,0.0,2.0,0.0,0
52215,1.0,0.0,1.0,0
52232,0.0,1.0,0.0,0
52234,0.0,1.0,1.0,0
52248,0.0,1.0,1.0,0
52247,0.0,2.0,1.0,0
52246,1.0,1.0,1.0,0
80915,0.0,0.0,0.0,0
80916,0.0,0.0,1.0,0
80918,1.0,2.0,1.0,0
52233,1.0,2.0,2.0,0
80920,0.0,2.0,0.0,0
52240,0.0,2.0,1.0,0
80921,1.0,0.0,1.0,0
52238,1.0,0.0,0.0,0
80922,0.0,2.0,1.0,0
52236,0.0,2.0,1.0,0
80923,0.0,2.0,1.0,0
52241,1.0,0.0,1.0,0
52144,0.0,1.0,2.0,0
80969,1.0,2.0,1.0,0
52142,0.0,2.0,0.0,0
52039,0.0,1.0,0.0,0
52040,1.0,2.0,1.0,0
52041,1.0,1.0,2.0,0
52042,0.0,2.0,1.0,0
52043,1.0,1.0,0.0,0
52044,1.0,1.0,1.0,0
52045,1.0,1.0,0.0,0
52046,1.0,0.0,0.0,0
52047,1.0,2.0,0.0,0
52048,0.0,0.0,1.0,0
80998,1.0,1.0,0.0,0
52050,0.0,2.0,1.0,0
52051,1.0,1.0,1.0,0
52052,0.0,1.0,0.0,0
80995,0.0,1.0,1.0,0
52054,0.0,1.0,1.0,0
52055,1.0,1.0,2.0,0
52069,1.0,2.0,1.0,0
52068,1.0,1.0,2.0,0
52067,0.0,1.0,0.0,0
80993,1.0,2.0,1.0,0
52065,0.0,2.0,3.0,0
52064,0.0,1.0,1.0,0
52038,1.0,0.0,1.0,0
80994,0.0,1.0,0.0,0
52061,1.0,1.0,1.0,0
52060,0.0,2.0,0.0,0
52059,0.0,0.0,0.0,0
52058,1.0,1.0,0.0,0
52057,0.0,1.0,0.0,0
52056,0.0,0.0,1.0,0
52062,0.0,0.0,1.0,0
52037,0.0,2.0,1.0,0
52036,0.0,0.0,1.0,0
52035,1.0,2.0,0.0,0
52016,0.0,1.0,1.0,0
81006,0.0,1.0,0.0,0
52014,0.0,0.0,1.0,0
52013,1.0,1.0,1.0,0
52012,1.0,1.0,0.0,0
52011,1.0,0.0,1.0,0
52017,0.0,0.0,0.0,0
52010,0.0,2.0,0.0,0
81008,0.0,1.0,1.0,0
52007,0.0,1.0,1.0,0
52006,0.0,0.0,2.0,0
52005,1.0,2.0,1.0,0
52004,1.0,1.0,1.0,0
52003,1.0,1.0,0.0,0
81007,1.0,1.0,1.0,0
52070,2.0,1.0,0.0,0
81002,0.0,0.0,0.0,0
81001,0.0,0.0,2.0,0
52034,1.0,1.0,1.0,0
52033,0.0,1.0,1.0,0
80999,0.0,0.0,2.0,0
52031,0.0,1.0,1.0,0
52030,1.0,2.0,1.0,0
52029,1.0,1.0,1.0,0
52019,0.0,2.0,0.0,0
52028,0.0,1.0,1.0,0
52026,1.0,0.0,1.0,0
52025,0.0,1.0,1.0,0
52024,1.0,0.0,2.0,0
81000,0.0,2.0,1.0,0
52022,0.0,1.0,0.0,0
52021,0.0,2.0,1.0,0
52027,0.0,1.0,0.0,0
52071,1.0,1.0,1.0,0
52072,1.0,2.0,1.0,0
80992,0.0,2.0,0.0,0
52123,1.0,1.0,0.0,0
52122,0.0,2.0,0.0,0
52121,1.0,2.0,1.0,0
52120,0.0,1.0,0.0,0
52119,0.0,2.0,1.0,0
52118,0.0,0.0,0.0,0
80974,0.0,1.0,0.0,0
80975,0.0,2.0,1.0,0
80977,2.0,1.0,1.0,0
80978,0.0,0.0,1.0,0
52113,0.0,1.0,3.0,0
52112,1.0,0.0,0.0,0
52111,0.0,1.0,1.0,0
52110,0.0,2.0,1.0,0
80976,1.0,1.0,0.0,0
52109,0.0,0.0,2.0,0
52125,1.0,0.0,0.0,0
52127,1.0,2.0,0.0,0
52141,0.0,0.0,0.0,0
52140,0.0,0.0,1.0,0
52139,1.0,2.0,0.0,0
52138,1.0,0.0,0.0,0
52137,0.0,2.0,1.0,0
52136,1.0,0.0,1.0,0
52126,0.0,0.0,1.0,0
80970,0.0,0.0,0.0,0
52133,1.0,1.0,0.0,0
52132,2.0,0.0,0.0,0
80971,0.0,0.0,1.0,0
52130,1.0,0.0,0.0,0
80972,0.0,1.0,1.0,0
80973,0.0,2.0,0.0,0
52134,0.0,1.0,1.0,0
52284,0.0,1.0,1.0,0
52108,0.0,2.0,1.0,0
52106,1.0,1.0,0.0,0
52087,1.0,1.0,1.0,0
52086,0.0,1.0,0.0,0
52085,0.0,0.0,1.0,0
80983,0.0,1.0,1.0,0
52083,0.0,0.0,0.0,0
80985,0.0,2.0,1.0,0
52088,1.0,1.0,0.0,0
52081,1.0,0.0,0.0,0
52079,1.0,0.0,2.0,0
52078,0.0,1.0,1.0,0
52077,0.0,1.0,0.0,0
80990,0.0,1.0,1.0,0
52075,0.0,1.0,0.0,0
80991,0.0,1.0,0.0,0
80986,0.0,2.0,0.0,0
52107,0.0,0.0,1.0,0
52089,0.0,2.0,1.0,0
52091,1.0,1.0,0.0,0
52105,0.0,1.0,1.0,0
52104,2.0,0.0,0.0,0
52103,0.0,1.0,1.0,0
52102,0.0,1.0,0.0,0
52101,1.0,1.0,1.0,0
52100,0.0,1.0,0.0,0
80981,0.0,1.0,0.0,0
52099,1.0,1.0,1.0,0
52097,0.0,2.0,1.0,0
52096,1.0,0.0,1.0,0
52095,1.0,1.0,1.0,0
80979,0.0,2.0,1.0,0
52093,0.0,2.0,1.0,0
80980,0.0,2.0,1.0,0
52098,0.0,1.0,1.0,0
52285,1.0,1.0,3.0,0
52286,0.0,0.0,0.0,0
52287,1.0,0.0,1.0,0
52467,0.0,2.0,1.0,0
80825,1.0,1.0,1.0,0
80824,0.0,0.0,0.0,0
80822,0.0,1.0,1.0,0
52471,0.0,0.0,1.0,0
80821,1.0,1.0,1.0,0
80820,1.0,1.0,0.0,0
80819,0.0,0.0,1.0,0
52475,1.0,1.0,1.0,0
80818,1.0,2.0,1.0,0
80817,0.0,1.0,0.0,0
52478,1.0,1.0,1.0,0
52479,0.0,2.0,1.0,0
52480,0.0,1.0,0.0,0
52481,1.0,1.0,1.0,0
52482,0.0,0.0,0.0,0
80815,0.0,2.0,1.0,0
52497,1.0,2.0,2.0,0
80809,0.0,1.0,0.0,0
80810,1.0,1.0,1.0,0
52494,1.0,2.0,0.0,0
52493,1.0,1.0,0.0,0
80811,0.0,1.0,0.0,0
52466,0.0,1.0,1.0,0
52491,1.0,0.0,0.0,0
52489,1.0,1.0,0.0,0
52488,0.0,1.0,1.0,0
52487,0.0,1.0,0.0,0
52486,0.0,0.0,0.0,0
52485,1.0,2.0,1.0,0
52484,1.0,1.0,0.0,0
80814,0.0,1.0,1.0,0
80826,1.0,0.0,0.0,0
80831,0.0,1.0,1.0,0
52463,1.0,1.0,0.0,0
52444,0.0,2.0,0.0,0
52443,1.0,2.0,0.0,0
80842,0.0,2.0,0.0,0
80844,0.0,1.0,0.0,0
52440,0.0,2.0,0.0,0
80845,0.0,1.0,1.0,0
52445,0.0,1.0,0.0,0
52438,0.0,1.0,1.0,0
52436,1.0,1.0,0.0,0
52435,1.0,1.0,1.0,0
80848,0.0,1.0,2.0,0
80849,1.0,0.0,0.0,0
52432,0.0,1.0,0.0,0
52431,0.0,2.0,1.0,0
80847,1.0,1.0,1.0,0
52498,0.0,1.0,1.0,0
80841,0.0,2.0,1.0,0
80839,0.0,1.0,0.0,0
52462,0.0,0.0,1.0,0
80832,0.0,1.0,1.0,0
52460,0.0,0.0,2.0,0
80835,1.0,0.0,1.0,0
52458,1.0,1.0,1.0,0
80836,0.0,1.0,0.0,0
80840,2.0,1.0,0.0,0
52456,0.0,2.0,0.0,0
52454,1.0,0.0,0.0,0
52453,1.0,0.0,0.0,0
52452,0.0,1.0,0.0,0
52451,1.0,0.0,1.0,0
52450,1.0,2.0,1.0,0
52449,1.0,1.0,1.0,0
80837,1.0,0.0,1.0,0
52499,1.0,1.0,0.0,0
52500,0.0,2.0,0.0,0
52501,1.0,0.0,0.0,0
52551,0.0,1.0,1.0,0
52550,1.0,2.0,0.0,0
52549,0.0,1.0,0.0,0
80785,1.0,1.0,0.0,0
80786,0.0,0.0,1.0,0
52546,1.0,1.0,0.0,0
80783,0.0,2.0,1.0,0
80787,0.0,1.0,0.0,0
52543,0.0,1.0,0.0,0
80788,1.0,2.0,0.0,0
80790,0.0,1.0,1.0,0
80791,1.0,2.0,1.0,0
80792,1.0,1.0,0.0,0
80795,0.0,0.0,0.0,0
52544,0.0,2.0,0.0,0
52537,0.0,1.0,0.0,0
80781,1.0,1.0,0.0,0
52555,1.0,2.0,1.0,0
52569,1.0,0.0,0.0,0
52568,0.0,1.0,0.0,0
80778,0.0,1.0,1.0,0
52566,1.0,1.0,0.0,0
52565,1.0,1.0,0.0,0
52564,1.0,1.0,0.0,0
52554,0.0,1.0,0.0,0
52563,0.0,1.0,1.0,0
52561,1.0,0.0,0.0,0
52560,1.0,1.0,0.0,0
80779,0.0,2.0,0.0,0
80780,1.0,0.0,1.0,0
52557,1.0,2.0,1.0,0
52556,0.0,1.0,0.0,0
52562,1.0,0.0,1.0,0
52430,0.0,1.0,1.0,0
52536,0.0,2.0,0.0,0
52534,0.0,1.0,0.0,0
52515,0.0,1.0,1.0,0
52514,0.0,0.0,2.0,0
52513,1.0,0.0,1.0,0
80804,1.0,0.0,1.0,0
80805,1.0,2.0,1.0,0
52510,0.0,1.0,1.0,0
80801,0.0,2.0,1.0,0
52509,0.0,2.0,1.0,0
80806,0.0,2.0,1.0,0
80807,0.0,1.0,0.0,0
52505,0.0,1.0,0.0,0
52504,0.0,0.0,0.0,0
80808,0.0,2.0,0.0,0
52502,0.0,0.0,1.0,0
52508,1.0,1.0,1.0,0
52535,0.0,1.0,1.0,0
52517,1.0,1.0,2.0,0
52519,0.0,1.0,0.0,0
52533,1.0,1.0,1.0,0
52532,0.0,0.0,0.0,0
52531,1.0,0.0,0.0,0
80797,0.0,1.0,1.0,0
52529,0.0,1.0,1.0,0
52528,0.0,0.0,0.0,0
80800,1.0,2.0,0.0,0
80798,1.0,2.0,1.0,0
52525,0.0,0.0,1.0,0
52524,0.0,0.0,1.0,0
52523,1.0,1.0,1.0,0
80799,0.0,0.0,0.0,0
52521,0.0,2.0,0.0,0
52520,0.0,1.0,1.0,0
52526,0.0,0.0,0.0,0
81009,1.0,2.0,0.0,0
52429,0.0,0.0,0.0,0
52427,1.0,2.0,0.0,0
52324,0.0,0.0,1.0,0
52325,0.0,1.0,1.0,0
80892,1.0,2.0,2.0,0
52327,2.0,2.0,2.0,0
52328,0.0,0.0,1.0,0
52329,0.0,1.0,0.0,0
80891,0.0,0.0,1.0,0
52331,0.0,2.0,1.0,0
80890,0.0,0.0,0.0,0
52333,1.0,1.0,1.0,0
52334,0.0,0.0,0.0,0
80888,2.0,1.0,0.0,0
80887,1.0,1.0,0.0,0
52337,0.0,1.0,0.0,0
80886,0.0,0.0,0.0,0
52339,0.0,0.0,2.0,0
52340,0.0,2.0,0.0,0
52354,0.0,0.0,2.0,0
52353,0.0,1.0,0.0,0
52352,0.0,0.0,1.0,0
80878,1.0,0.0,0.0,0
80879,1.0,2.0,1.0,0
52349,0.0,0.0,1.0,0
80894,1.0,2.0,1.0,0
52348,1.0,0.0,1.0,0
52346,0.0,1.0,1.0,0
80880,0.0,1.0,1.0,0
52344,1.0,1.0,0.0,0
80883,1.0,1.0,2.0,0
52342,0.0,1.0,1.0,0
52341,0.0,1.0,1.0,0
52347,0.0,1.0,1.0,0
80895,0.0,0.0,0.0,0
52321,1.0,0.0,1.0,0
52320,1.0,1.0,2.0,0
52301,0.0,1.0,0.0,0
52300,0.0,0.0,0.0,0
52299,0.0,2.0,1.0,0
52298,0.0,1.0,1.0,0
52297,1.0,0.0,0.0,0
52296,1.0,0.0,0.0,0
80899,0.0,1.0,1.0,0
80900,1.0,2.0,1.0,0
80902,1.0,0.0,0.0,0
80905,1.0,1.0,1.0,0
52291,0.0,2.0,1.0,0
52290,1.0,1.0,1.0,0
52289,1.0,1.0,1.0,0
80907,1.0,1.0,1.0,0
80901,1.0,1.0,0.0,0
52355,1.0,1.0,2.0,0
52303,1.0,2.0,1.0,0
80897,0.0,2.0,0.0,0
52319,0.0,2.0,1.0,0
52318,0.0,1.0,0.0,0
80896,1.0,0.0,0.0,0
52316,1.0,2.0,0.0,0
52315,1.0,0.0,0.0,0
52314,1.0,2.0,1.0,0
52304,1.0,1.0,1.0,0
52313,1.0,2.0,1.0,0
52311,0.0,0.0,0.0,0
52310,0.0,1.0,2.0,0
52309,0.0,0.0,1.0,0
52308,0.0,1.0,2.0,0
52307,1.0,2.0,1.0,0
52306,1.0,1.0,1.0,0
52312,0.0,0.0,1.0,0
80876,0.0,0.0,1.0,0
52357,0.0,2.0,0.0,0
52358,0.0,2.0,0.0,0
52408,0.0,0.0,0.0,0
80860,0.0,0.0,1.0,0
52406,0.0,0.0,1.0,0
52405,1.0,1.0,0.0,0
52404,1.0,1.0,0.0,0
52403,1.0,0.0,1.0,0
52409,0.0,2.0,3.0,0
52402,0.0,1.0,1.0,0
52400,0.0,2.0,0.0,0
52399,0.0,2.0,0.0,0
52398,1.0,1.0,1.0,0
52397,1.0,1.0,2.0,0
80861,1.0,2.0,0.0,0
52395,0.0,2.0,0.0,0
52401,1.0,2.0,0.0,0
80862,1.0,1.0,1.0,0
52410,1.0,0.0,0.0,0
52412,1.0,2.0,1.0,0
80852,1.0,1.0,0.0,0
80853,0.0,2.0,1.0,0
80854,1.0,1.0,0.0,0
52423,1.0,1.0,1.0,0
52422,1.0,2.0,0.0,0
52421,1.0,2.0,1.0,0
52411,0.0,1.0,2.0,0
52420,1.0,1.0,1.0,0
80856,0.0,0.0,1.0,0
52417,0.0,1.0,0.0,0
80858,1.0,2.0,1.0,0
80859,0.0,1.0,2.0,0
52414,0.0,0.0,1.0,0
52413,1.0,1.0,1.0,0
52419,1.0,1.0,0.0,0
52428,0.0,2.0,1.0,0
52393,0.0,2.0,0.0,0
52391,1.0,2.0,1.0,0
52372,1.0,2.0,0.0,0
52371,0.0,0.0,1.0,0
52370,1.0,1.0,1.0,0
52369,0.0,1.0,1.0,0
52368,1.0,2.0,1.0,0
52367,1.0,1.0,0.0,0
52373,0.0,2.0,1.0,0
80869,0.0,0.0,0.0,0
80870,0.0,2.0,2.0,0
80872,0.0,1.0,0.0,0
52362,0.0,2.0,0.0,0
52361,0.0,1.0,1.0,0
80873,0.0,2.0,0.0,0
80874,1.0,2.0,1.0,0
52365,0.0,0.0,0.0,0
52392,0.0,1.0,0.0,0
80867,1.0,1.0,1.0,0
52376,1.0,1.0,0.0,0
52390,1.0,1.0,0.0,0
52389,0.0,1.0,1.0,0
52388,0.0,0.0,1.0,0
52387,0.0,1.0,0.0,0
52386,1.0,1.0,1.0,0
52385,1.0,1.0,1.0,0
52375,0.0,1.0,1.0,0
80864,0.0,2.0,1.0,0
80866,1.0,0.0,0.0,0
52381,0.0,1.0,1.0,0
52380,0.0,1.0,0.0,0
52379,0.0,1.0,1.0,0
52378,1.0,2.0,1.0,0
52377,1.0,1.0,1.0,0
52383,1.0,1.0,2.0,0
52001,1.0,0.0,1.0,0
52000,0.0,1.0,1.0,0
51999,0.0,0.0,1.0,0
51610,1.0,2.0,1.0,0
51611,1.0,1.0,1.0,0
81154,1.0,0.0,2.0,0
51613,0.0,2.0,0.0,0
51614,2.0,1.0,1.0,0
51615,0.0,2.0,1.0,0
81152,1.0,0.0,1.0,0
51617,1.0,0.0,1.0,0
51618,0.0,1.0,1.0,0
51619,1.0,2.0,0.0,0
51620,0.0,1.0,1.0,0
51621,1.0,2.0,1.0,0
51622,1.0,0.0,1.0,0
51623,0.0,0.0,0.0,0
51624,1.0,1.0,1.0,0
81151,0.0,1.0,1.0,0
51626,1.0,0.0,2.0,0
51640,0.0,1.0,1.0,0
81143,0.0,1.0,0.0,0
81146,0.0,1.0,1.0,0
51637,0.0,1.0,0.0,0
51636,0.0,1.0,1.0,0
51635,1.0,2.0,0.0,0
51609,0.0,2.0,0.0,0
51634,0.0,2.0,0.0,0
51632,0.0,1.0,0.0,0
81147,1.0,0.0,1.0,0
81150,0.0,1.0,2.0,0
51629,0.0,1.0,0.0,0
51628,0.0,1.0,2.0,0
51627,0.0,1.0,2.0,0
51633,0.0,2.0,0.0,0
51608,0.0,2.0,1.0,0
51607,0.0,1.0,0.0,0
51606,1.0,2.0,1.0,0
51587,1.0,1.0,0.0,0
